DNTT|Pro-B_cells|Pro-B cells
CD79A|Pro-B_cells|Pro-B cells
C10ORF10|Pro-B_cells|Pro-B cells
VPREB1|Pro-B_cells|Pro-B cells
CD79B|Pro-B_cells|Pro-B cells
PTPRC|Pro-B_cells|Pro-B cells
IGD|Pro-B_cells|Pro-B cells
VPREB3|Pro-B_cells|Pro-B cells
HLA-DQA1|Pro-B_cells|Pro-B cells
ARPP21|Pro-B_cells|Pro-B cells
CD24|Pro-B_cells|Pro-B cells
PAX5|Pro-B_cells|Pro-B cells
IGLL5|Pro-B_cells|Pro-B cells
CD27|Pro-B_cells|Pro-B cells
CD9|Pro-B_cells|Pro-B cells
HLA-DQB1|Pro-B_cells|Pro-B cells
CD99|Pro-B_cells|Pro-B cells
CD38|Pro-B_cells|Pro-B cells
IGLL1|Pro-B_cells|Pro-B cells
TCL1A|Pro-B_cells|Pro-B cells
CD79B|Pre-B_cells|Pre-B cells
PTPRC|Pre-B_cells|Pre-B cells
IGD|Pre-B_cells|Pre-B cells
NSMCE1|Pre-B_cells|Pre-B cells
IGLL5|Pre-B_cells|Pre-B cells
VPREB3|Pre-B_cells|Pre-B cells
CD27|Pre-B_cells|Pre-B cells
CCDC191|Pre-B_cells|Pre-B cells
HLA-DQA1|Pre-B_cells|Pre-B cells
HLA-DQB1|Pre-B_cells|Pre-B cells
CD79A|Pre-B_cells|Pre-B cells
PAX5|Pre-B_cells|Pre-B cells
CD19|Pre-B_cells|Pre-B cells
PCDH9|Pre-B_cells|Pre-B cells
CD38|Pre-B_cells|Pre-B cells
ACSM3|Pre-B_cells|Pre-B cells
TCL1A|Pre-B_cells|Pre-B cells
CD24|Pre-B_cells|Pre-B cells
DERL3|Naive_B_cells|Naive B cells
CD79A|Naive_B_cells|Naive B cells
SSR4|Naive_B_cells|Naive B cells
CD79B|Naive_B_cells|Naive B cells
IGD|Naive_B_cells|Naive B cells
PTPRC|Naive_B_cells|Naive B cells
VPREB3|Naive_B_cells|Naive B cells
CD20|Naive_B_cells|Naive B cells
HLA-DQA1|Naive_B_cells|Naive B cells
SEC11C|Naive_B_cells|Naive B cells
FKBP11|Naive_B_cells|Naive B cells
CD24|Naive_B_cells|Naive B cells
MS4A1|Naive_B_cells|Naive B cells
PAX5|Naive_B_cells|Naive B cells
CD19|Naive_B_cells|Naive B cells
IGLL5|Naive_B_cells|Naive B cells
CD138|Naive_B_cells|Naive B cells
HLA-DQB1|Naive_B_cells|Naive B cells
PRDX4|Naive_B_cells|Naive B cells
CD38|Naive_B_cells|Naive B cells
JCHAIN|Naive_B_cells|Naive B cells
TCL1A|Naive_B_cells|Naive B cells
DERL3|Memory_B_cells|Memory B cells
CD79A|Memory_B_cells|Memory B cells
SSR4|Memory_B_cells|Memory B cells
CD79B|Memory_B_cells|Memory B cells
IGD|Memory_B_cells|Memory B cells
PTPRC|Memory_B_cells|Memory B cells
VPREB3|Memory_B_cells|Memory B cells
CD20|Memory_B_cells|Memory B cells
HLA-DQA1|Memory_B_cells|Memory B cells
SEC11C|Memory_B_cells|Memory B cells
FKBP11|Memory_B_cells|Memory B cells
CD24|Memory_B_cells|Memory B cells
MS4A1|Memory_B_cells|Memory B cells
PAX5|Memory_B_cells|Memory B cells
CD19|Memory_B_cells|Memory B cells
IGLL5|Memory_B_cells|Memory B cells
CD27|Memory_B_cells|Memory B cells
CD138|Memory_B_cells|Memory B cells
HLA-DQB1|Memory_B_cells|Memory B cells
PRDX4|Memory_B_cells|Memory B cells
CD38|Memory_B_cells|Memory B cells
JCHAIN|Memory_B_cells|Memory B cells
TCL1A|Memory_B_cells|Memory B cells
DERL3|Plasma_B_cells|Plasma B cells
CD79A|Plasma_B_cells|Plasma B cells
SSR4|Plasma_B_cells|Plasma B cells
CD79B|Plasma_B_cells|Plasma B cells
IGD|Plasma_B_cells|Plasma B cells
PTPRC|Plasma_B_cells|Plasma B cells
VPREB3|Plasma_B_cells|Plasma B cells
CD20|Plasma_B_cells|Plasma B cells
HLA-DQA1|Plasma_B_cells|Plasma B cells
SEC11C|Plasma_B_cells|Plasma B cells
FKBP11|Plasma_B_cells|Plasma B cells
CD24|Plasma_B_cells|Plasma B cells
MS4A1|Plasma_B_cells|Plasma B cells
PAX5|Plasma_B_cells|Plasma B cells
IGLL5|Plasma_B_cells|Plasma B cells
CD27|Plasma_B_cells|Plasma B cells
CD138|Plasma_B_cells|Plasma B cells
HLA-DQB1|Plasma_B_cells|Plasma B cells
PRDX4|Plasma_B_cells|Plasma B cells
CD38|Plasma_B_cells|Plasma B cells
JCHAIN|Plasma_B_cells|Plasma B cells
TCL1A|Plasma_B_cells|Plasma B cells
CCR6|Naive_CD8+_T_cells|Naive CD8+ T cells
SHISA5|Naive_CD8+_T_cells|Naive CD8+ T cells
CD127|Naive_CD8+_T_cells|Naive CD8+ T cells
CD3E|Naive_CD8+_T_cells|Naive CD8+ T cells
SELL|Naive_CD8+_T_cells|Naive CD8+ T cells
CD44|Naive_CD8+_T_cells|Naive CD8+ T cells
LCK|Naive_CD8+_T_cells|Naive CD8+ T cells
CD6|Naive_CD8+_T_cells|Naive CD8+ T cells
CD11B|Naive_CD8+_T_cells|Naive CD8+ T cells
CD52|Naive_CD8+_T_cells|Naive CD8+ T cells
CD2|Naive_CD8+_T_cells|Naive CD8+ T cells
THY1|Naive_CD8+_T_cells|Naive CD8+ T cells
PTPRC|Naive_CD8+_T_cells|Naive CD8+ T cells
DAPL1|Naive_CD8+_T_cells|Naive CD8+ T cells
CD30|Naive_CD8+_T_cells|Naive CD8+ T cells
CD62L|Naive_CD8+_T_cells|Naive CD8+ T cells
CCR7|Naive_CD8+_T_cells|Naive CD8+ T cells
CTLA4|Naive_CD8+_T_cells|Naive CD8+ T cells
CD3Z|Naive_CD8+_T_cells|Naive CD8+ T cells
HLA-DRA|Naive_CD8+_T_cells|Naive CD8+ T cells
TRBC2|Naive_CD8+_T_cells|Naive CD8+ T cells
FOXP3|Naive_CD8+_T_cells|Naive CD8+ T cells
GZMB|Naive_CD8+_T_cells|Naive CD8+ T cells
CD95|Naive_CD8+_T_cells|Naive CD8+ T cells
CD25|Naive_CD8+_T_cells|Naive CD8+ T cells
GNLY|Naive_CD8+_T_cells|Naive CD8+ T cells
CD69|Naive_CD8+_T_cells|Naive CD8+ T cells
CD27|Naive_CD8+_T_cells|Naive CD8+ T cells
CD45RA|Naive_CD8+_T_cells|Naive CD8+ T cells
CD8|Naive_CD8+_T_cells|Naive CD8+ T cells
CD3G|Naive_CD8+_T_cells|Naive CD8+ T cells
TRAC|Naive_CD8+_T_cells|Naive CD8+ T cells
LTB|Naive_CD8+_T_cells|Naive CD8+ T cells
CD8A|Naive_CD8+_T_cells|Naive CD8+ T cells
IL2RA|Naive_CD8+_T_cells|Naive CD8+ T cells
CD45|Naive_CD8+_T_cells|Naive CD8+ T cells
CD8B|Naive_CD8+_T_cells|Naive CD8+ T cells
CD3D|Naive_CD8+_T_cells|Naive CD8+ T cells
CCR6|Naive_CD4+_T_cells|Naive CD4+ T cells
SHISA5|Naive_CD4+_T_cells|Naive CD4+ T cells
CD127|Naive_CD4+_T_cells|Naive CD4+ T cells
CD3E|Naive_CD4+_T_cells|Naive CD4+ T cells
SELL|Naive_CD4+_T_cells|Naive CD4+ T cells
CD44|Naive_CD4+_T_cells|Naive CD4+ T cells
LCK|Naive_CD4+_T_cells|Naive CD4+ T cells
CD6|Naive_CD4+_T_cells|Naive CD4+ T cells
CD11B|Naive_CD4+_T_cells|Naive CD4+ T cells
CD52|Naive_CD4+_T_cells|Naive CD4+ T cells
CD2|Naive_CD4+_T_cells|Naive CD4+ T cells
THY1|Naive_CD4+_T_cells|Naive CD4+ T cells
PTPRC|Naive_CD4+_T_cells|Naive CD4+ T cells
DAPL1|Naive_CD4+_T_cells|Naive CD4+ T cells
CD30|Naive_CD4+_T_cells|Naive CD4+ T cells
CD62L|Naive_CD4+_T_cells|Naive CD4+ T cells
CTLA4|Naive_CD4+_T_cells|Naive CD4+ T cells
CCR7|Naive_CD4+_T_cells|Naive CD4+ T cells
CD3Z|Naive_CD4+_T_cells|Naive CD4+ T cells
HLA-DRA|Naive_CD4+_T_cells|Naive CD4+ T cells
TRBC2|Naive_CD4+_T_cells|Naive CD4+ T cells
FOXP3|Naive_CD4+_T_cells|Naive CD4+ T cells
GZMB|Naive_CD4+_T_cells|Naive CD4+ T cells
CD95|Naive_CD4+_T_cells|Naive CD4+ T cells
CD25|Naive_CD4+_T_cells|Naive CD4+ T cells
CD4|Naive_CD4+_T_cells|Naive CD4+ T cells
CD69|Naive_CD4+_T_cells|Naive CD4+ T cells
CD27|Naive_CD4+_T_cells|Naive CD4+ T cells
CD45RA|Naive_CD4+_T_cells|Naive CD4+ T cells
CD3G|Naive_CD4+_T_cells|Naive CD4+ T cells
TRAC|Naive_CD4+_T_cells|Naive CD4+ T cells
LTB|Naive_CD4+_T_cells|Naive CD4+ T cells
IL2RA|Naive_CD4+_T_cells|Naive CD4+ T cells
CD45|Naive_CD4+_T_cells|Naive CD4+ T cells
CD3D|Naive_CD4+_T_cells|Naive CD4+ T cells
CCR6|Memory_CD8+_T_cells|Memory CD8+ T cells
SHISA5|Memory_CD8+_T_cells|Memory CD8+ T cells
CD127|Memory_CD8+_T_cells|Memory CD8+ T cells
CD3E|Memory_CD8+_T_cells|Memory CD8+ T cells
SELL|Memory_CD8+_T_cells|Memory CD8+ T cells
LCK|Memory_CD8+_T_cells|Memory CD8+ T cells
CD6|Memory_CD8+_T_cells|Memory CD8+ T cells
CD11B|Memory_CD8+_T_cells|Memory CD8+ T cells
CD52|Memory_CD8+_T_cells|Memory CD8+ T cells
CD2|Memory_CD8+_T_cells|Memory CD8+ T cells
CD45RO|Memory_CD8+_T_cells|Memory CD8+ T cells
THY1|Memory_CD8+_T_cells|Memory CD8+ T cells
DAPL1|Memory_CD8+_T_cells|Memory CD8+ T cells
CD30|Memory_CD8+_T_cells|Memory CD8+ T cells
CD62L|Memory_CD8+_T_cells|Memory CD8+ T cells
CCR7|Memory_CD8+_T_cells|Memory CD8+ T cells
CTLA4|Memory_CD8+_T_cells|Memory CD8+ T cells
S100A4|Memory_CD8+_T_cells|Memory CD8+ T cells
CD3Z|Memory_CD8+_T_cells|Memory CD8+ T cells
TRBC2|Memory_CD8+_T_cells|Memory CD8+ T cells
FOXP3|Memory_CD8+_T_cells|Memory CD8+ T cells
GZMB|Memory_CD8+_T_cells|Memory CD8+ T cells
CD25|Memory_CD8+_T_cells|Memory CD8+ T cells
GNLY|Memory_CD8+_T_cells|Memory CD8+ T cells
CD27|Memory_CD8+_T_cells|Memory CD8+ T cells
CD45RA|Memory_CD8+_T_cells|Memory CD8+ T cells
CD8|Memory_CD8+_T_cells|Memory CD8+ T cells
CD3G|Memory_CD8+_T_cells|Memory CD8+ T cells
TRAC|Memory_CD8+_T_cells|Memory CD8+ T cells
LTB|Memory_CD8+_T_cells|Memory CD8+ T cells
CD8A|Memory_CD8+_T_cells|Memory CD8+ T cells
IL2RA|Memory_CD8+_T_cells|Memory CD8+ T cells
CD45|Memory_CD8+_T_cells|Memory CD8+ T cells
CD8B|Memory_CD8+_T_cells|Memory CD8+ T cells
CD3D|Memory_CD8+_T_cells|Memory CD8+ T cells
CCR6|Memory_CD4+_T_cells|Memory CD4+ T cells
SHISA5|Memory_CD4+_T_cells|Memory CD4+ T cells
CD127|Memory_CD4+_T_cells|Memory CD4+ T cells
CD3E|Memory_CD4+_T_cells|Memory CD4+ T cells
SELL|Memory_CD4+_T_cells|Memory CD4+ T cells
LCK|Memory_CD4+_T_cells|Memory CD4+ T cells
CD6|Memory_CD4+_T_cells|Memory CD4+ T cells
CD11B|Memory_CD4+_T_cells|Memory CD4+ T cells
CD52|Memory_CD4+_T_cells|Memory CD4+ T cells
CD2|Memory_CD4+_T_cells|Memory CD4+ T cells
CD45RO|Memory_CD4+_T_cells|Memory CD4+ T cells
THY1|Memory_CD4+_T_cells|Memory CD4+ T cells
DAPL1|Memory_CD4+_T_cells|Memory CD4+ T cells
CD30|Memory_CD4+_T_cells|Memory CD4+ T cells
CD62L|Memory_CD4+_T_cells|Memory CD4+ T cells
CCR7|Memory_CD4+_T_cells|Memory CD4+ T cells
CTLA4|Memory_CD4+_T_cells|Memory CD4+ T cells
S100A4|Memory_CD4+_T_cells|Memory CD4+ T cells
CD3Z|Memory_CD4+_T_cells|Memory CD4+ T cells
TRBC2|Memory_CD4+_T_cells|Memory CD4+ T cells
FOXP3|Memory_CD4+_T_cells|Memory CD4+ T cells
GZMB|Memory_CD4+_T_cells|Memory CD4+ T cells
CD25|Memory_CD4+_T_cells|Memory CD4+ T cells
CD4|Memory_CD4+_T_cells|Memory CD4+ T cells
CD27|Memory_CD4+_T_cells|Memory CD4+ T cells
CD45RA|Memory_CD4+_T_cells|Memory CD4+ T cells
CD3G|Memory_CD4+_T_cells|Memory CD4+ T cells
TRAC|Memory_CD4+_T_cells|Memory CD4+ T cells
LTB|Memory_CD4+_T_cells|Memory CD4+ T cells
IL2RA|Memory_CD4+_T_cells|Memory CD4+ T cells
CD45|Memory_CD4+_T_cells|Memory CD4+ T cells
CD3D|Memory_CD4+_T_cells|Memory CD4+ T cells
CCR6|Effector_CD8+_T_cells|Effector CD8+ T cells
SHISA5|Effector_CD8+_T_cells|Effector CD8+ T cells
CD127|Effector_CD8+_T_cells|Effector CD8+ T cells
CD3E|Effector_CD8+_T_cells|Effector CD8+ T cells
SELL|Effector_CD8+_T_cells|Effector CD8+ T cells
LCK|Effector_CD8+_T_cells|Effector CD8+ T cells
CD6|Effector_CD8+_T_cells|Effector CD8+ T cells
CD11B|Effector_CD8+_T_cells|Effector CD8+ T cells
CD52|Effector_CD8+_T_cells|Effector CD8+ T cells
CD2|Effector_CD8+_T_cells|Effector CD8+ T cells
THY1|Effector_CD8+_T_cells|Effector CD8+ T cells
PTPRC|Effector_CD8+_T_cells|Effector CD8+ T cells
DAPL1|Effector_CD8+_T_cells|Effector CD8+ T cells
CD30|Effector_CD8+_T_cells|Effector CD8+ T cells
CD62L|Effector_CD8+_T_cells|Effector CD8+ T cells
CCR7|Effector_CD8+_T_cells|Effector CD8+ T cells
CTLA4|Effector_CD8+_T_cells|Effector CD8+ T cells
CD3Z|Effector_CD8+_T_cells|Effector CD8+ T cells
TRBC2|Effector_CD8+_T_cells|Effector CD8+ T cells
FOXP3|Effector_CD8+_T_cells|Effector CD8+ T cells
GZMB|Effector_CD8+_T_cells|Effector CD8+ T cells
CD25|Effector_CD8+_T_cells|Effector CD8+ T cells
GNLY|Effector_CD8+_T_cells|Effector CD8+ T cells
CD27|Effector_CD8+_T_cells|Effector CD8+ T cells
CD45RA|Effector_CD8+_T_cells|Effector CD8+ T cells
CD8|Effector_CD8+_T_cells|Effector CD8+ T cells
CD3G|Effector_CD8+_T_cells|Effector CD8+ T cells
TRAC|Effector_CD8+_T_cells|Effector CD8+ T cells
LTB|Effector_CD8+_T_cells|Effector CD8+ T cells
CD8A|Effector_CD8+_T_cells|Effector CD8+ T cells
IL2RA|Effector_CD8+_T_cells|Effector CD8+ T cells
CD45|Effector_CD8+_T_cells|Effector CD8+ T cells
CD8B|Effector_CD8+_T_cells|Effector CD8+ T cells
CD3D|Effector_CD8+_T_cells|Effector CD8+ T cells
CCR6|Effector_CD4+_T_cells|Effector CD4+ T cells
SHISA5|Effector_CD4+_T_cells|Effector CD4+ T cells
CD127|Effector_CD4+_T_cells|Effector CD4+ T cells
CD3E|Effector_CD4+_T_cells|Effector CD4+ T cells
SELL|Effector_CD4+_T_cells|Effector CD4+ T cells
LCK|Effector_CD4+_T_cells|Effector CD4+ T cells
CD6|Effector_CD4+_T_cells|Effector CD4+ T cells
CD11B|Effector_CD4+_T_cells|Effector CD4+ T cells
CD52|Effector_CD4+_T_cells|Effector CD4+ T cells
CD2|Effector_CD4+_T_cells|Effector CD4+ T cells
THY1|Effector_CD4+_T_cells|Effector CD4+ T cells
PTPRC|Effector_CD4+_T_cells|Effector CD4+ T cells
DAPL1|Effector_CD4+_T_cells|Effector CD4+ T cells
CD30|Effector_CD4+_T_cells|Effector CD4+ T cells
CD62L|Effector_CD4+_T_cells|Effector CD4+ T cells
CTLA4|Effector_CD4+_T_cells|Effector CD4+ T cells
CCR7|Effector_CD4+_T_cells|Effector CD4+ T cells
CD3Z|Effector_CD4+_T_cells|Effector CD4+ T cells
TRBC2|Effector_CD4+_T_cells|Effector CD4+ T cells
FOXP3|Effector_CD4+_T_cells|Effector CD4+ T cells
GZMB|Effector_CD4+_T_cells|Effector CD4+ T cells
CD25|Effector_CD4+_T_cells|Effector CD4+ T cells
CD4|Effector_CD4+_T_cells|Effector CD4+ T cells
CD27|Effector_CD4+_T_cells|Effector CD4+ T cells
CD45RA|Effector_CD4+_T_cells|Effector CD4+ T cells
CD3G|Effector_CD4+_T_cells|Effector CD4+ T cells
TRAC|Effector_CD4+_T_cells|Effector CD4+ T cells
LTB|Effector_CD4+_T_cells|Effector CD4+ T cells
IL2RA|Effector_CD4+_T_cells|Effector CD4+ T cells
CD45|Effector_CD4+_T_cells|Effector CD4+ T cells
CD3D|Effector_CD4+_T_cells|Effector CD4+ T cells
CCR6|γδ-T_cells|γδ-T cells
SHISA5|γδ-T_cells|γδ-T cells
CD127|γδ-T_cells|γδ-T cells
CD3E|γδ-T_cells|γδ-T cells
SELL|γδ-T_cells|γδ-T cells
LCK|γδ-T_cells|γδ-T cells
CD6|γδ-T_cells|γδ-T cells
CD11B|γδ-T_cells|γδ-T cells
CD52|γδ-T_cells|γδ-T cells
CD2|γδ-T_cells|γδ-T cells
THY1|γδ-T_cells|γδ-T cells
PTPRC|γδ-T_cells|γδ-T cells
DAPL1|γδ-T_cells|γδ-T cells
CD30|γδ-T_cells|γδ-T cells
CD62L|γδ-T_cells|γδ-T cells
CTLA4|γδ-T_cells|γδ-T cells
CCR7|γδ-T_cells|γδ-T cells
TRGC1|γδ-T_cells|γδ-T cells
TRGV9|γδ-T_cells|γδ-T cells
CD3Z|γδ-T_cells|γδ-T cells
TRBC2|γδ-T_cells|γδ-T cells
FOXP3|γδ-T_cells|γδ-T cells
GZMB|γδ-T_cells|γδ-T cells
TRDV2|γδ-T_cells|γδ-T cells
CD25|γδ-T_cells|γδ-T cells
CD27|γδ-T_cells|γδ-T cells
CD45RA|γδ-T_cells|γδ-T cells
CD3G|γδ-T_cells|γδ-T cells
TRAC|γδ-T_cells|γδ-T cells
LTB|γδ-T_cells|γδ-T cells
IL2RA|γδ-T_cells|γδ-T cells
CD45|γδ-T_cells|γδ-T cells
CD3D|γδ-T_cells|γδ-T cells
CD110|Platelets|Platelets
PPBP|Platelets|Platelets
SDPR|Platelets|Platelets
GNG11|Platelets|Platelets
CD41|Platelets|Platelets
CD42B|Platelets|Platelets
CD31|Platelets|Platelets
CLU|Platelets|Platelets
PF4|Platelets|Platelets
CD61|Platelets|Platelets
CD314|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD122|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD56|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD3E|CD8+_NKT-like_cells|CD8+ NKT-like cells
NKG2D|CD8+_NKT-like_cells|CD8+ NKT-like cells
COX6A2|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD94|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD11B|CD8+_NKT-like_cells|CD8+ NKT-like cells
GZMA|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD2|CD8+_NKT-like_cells|CD8+ NKT-like cells
NKG7|CD8+_NKT-like_cells|CD8+ NKT-like cells
ZMAT4|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD161|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD3Z|CD8+_NKT-like_cells|CD8+ NKT-like cells
GZMB|CD8+_NKT-like_cells|CD8+ NKT-like cells
GNLY|CD8+_NKT-like_cells|CD8+ NKT-like cells
KIR2DL4|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD69|CD8+_NKT-like_cells|CD8+ NKT-like cells
NKP46|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD8|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD16|CD8+_NKT-like_cells|CD8+ NKT-like cells
GZMM|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD3G|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD3D|CD8+_NKT-like_cells|CD8+ NKT-like cells
CD314|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD122|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD56|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD3E|CD4+_NKT-like_cells|CD4+ NKT-like cells
NKG2D|CD4+_NKT-like_cells|CD4+ NKT-like cells
COX6A2|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD94|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD11B|CD4+_NKT-like_cells|CD4+ NKT-like cells
GZMA|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD2|CD4+_NKT-like_cells|CD4+ NKT-like cells
NKG7|CD4+_NKT-like_cells|CD4+ NKT-like cells
ZMAT4|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD161|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD3Z|CD4+_NKT-like_cells|CD4+ NKT-like cells
GZMB|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD3G|CD4+_NKT-like_cells|CD4+ NKT-like cells
KIR2DL4|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD69|CD4+_NKT-like_cells|CD4+ NKT-like cells
NKP46|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD16|CD4+_NKT-like_cells|CD4+ NKT-like cells
GZMM|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD4|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD3D|CD4+_NKT-like_cells|CD4+ NKT-like cells
CD314|Natural_killer__cells|Natural killer  cells
CD122|Natural_killer__cells|Natural killer  cells
CD56|Natural_killer__cells|Natural killer  cells
CD3E|Natural_killer__cells|Natural killer  cells
NKG2D|Natural_killer__cells|Natural killer  cells
COX6A2|Natural_killer__cells|Natural killer  cells
CD94|Natural_killer__cells|Natural killer  cells
CD11B|Natural_killer__cells|Natural killer  cells
GZMA|Natural_killer__cells|Natural killer  cells
CD2|Natural_killer__cells|Natural killer  cells
NKG7|Natural_killer__cells|Natural killer  cells
ZMAT4|Natural_killer__cells|Natural killer  cells
CD161|Natural_killer__cells|Natural killer  cells
CD3Z|Natural_killer__cells|Natural killer  cells
GZMB|Natural_killer__cells|Natural killer  cells
FCGR3A|Natural_killer__cells|Natural killer  cells
CD4|Natural_killer__cells|Natural killer  cells
GNLY|Natural_killer__cells|Natural killer  cells
KIR2DL4|Natural_killer__cells|Natural killer  cells
CD69|Natural_killer__cells|Natural killer  cells
NKP46|Natural_killer__cells|Natural killer  cells
CD8|Natural_killer__cells|Natural killer  cells
CD16|Natural_killer__cells|Natural killer  cells
GZMM|Natural_killer__cells|Natural killer  cells
CD3G|Natural_killer__cells|Natural killer  cells
CD3D|Natural_killer__cells|Natural killer  cells
PRSS33|Eosinophils|Eosinophils
CEBPE|Eosinophils|Eosinophils
CD193|Eosinophils|Eosinophils
CCL23|Eosinophils|Eosinophils
SEMG1|Eosinophils|Eosinophils
SIGLEC8|Eosinophils|Eosinophils
CLC|Eosinophils|Eosinophils
GATA1|Eosinophils|Eosinophils
ALOX15|Eosinophils|Eosinophils
FOXI1|Eosinophils|Eosinophils
THBS4|Eosinophils|Eosinophils
CD15|Eosinophils|Eosinophils
CD11B|Eosinophils|Eosinophils
CD123|Eosinophils|Eosinophils
PRSS41|Eosinophils|Eosinophils
CD125|Eosinophils|Eosinophils
CD66B|Neutrophils|Neutrophils
CAMP|Neutrophils|Neutrophils
FCGR3B|Neutrophils|Neutrophils
LYZ|Neutrophils|Neutrophils
CD11B|Neutrophils|Neutrophils
CHI3L1|Neutrophils|Neutrophils
BPI|Neutrophils|Neutrophils
PRTN3|Neutrophils|Neutrophils
S100A9|Neutrophils|Neutrophils
MNDA|Neutrophils|Neutrophils
CHIL3|Neutrophils|Neutrophils
TGM3|Neutrophils|Neutrophils
ANXA3|Neutrophils|Neutrophils
CXCL1|Neutrophils|Neutrophils
CD15|Neutrophils|Neutrophils
CXCL8|Neutrophils|Neutrophils
CD24|Neutrophils|Neutrophils
ELANE|Neutrophils|Neutrophils
S100A8|Neutrophils|Neutrophils
BTNL3|Neutrophils|Neutrophils
GCA|Neutrophils|Neutrophils
PI3|Neutrophils|Neutrophils
C4BPA|Neutrophils|Neutrophils
LTF|Neutrophils|Neutrophils
CXCR2|Neutrophils|Neutrophils
NGP|Neutrophils|Neutrophils
AZU1|Neutrophils|Neutrophils
MPO|Neutrophils|Neutrophils
CD16|Neutrophils|Neutrophils
MMP9|Neutrophils|Neutrophils
MS4A3|Basophils|Basophils
TCN1|Basophils|Basophils
CD203C|Basophils|Basophils
IL4|Basophils|Basophils
TPSAB1|Basophils|Basophils
HDC|Basophils|Basophils
CLC|Basophils|Basophils
CD63|Basophils|Basophils
MS4A2|Basophils|Basophils
GATA2|Basophils|Basophils
GCSAML|Basophils|Basophils
CPA3|Basophils|Basophils
CD123|Basophils|Basophils
CD203C|Mast_cells|Mast cells
HPGDS|Mast_cells|Mast cells
FCER1A|Mast_cells|Mast cells
TPSD1|Mast_cells|Mast cells
CD33|Mast_cells|Mast cells
CD25|Mast_cells|Mast cells
CD117|Mast_cells|Mast cells
SLC18A2|Mast_cells|Mast cells
CD32|Mast_cells|Mast cells
KIT|Mast_cells|Mast cells
CD66B|Classical_Monocytes|Classical Monocytes
ELANE1|Classical_Monocytes|Classical Monocytes
CD56|Classical_Monocytes|Classical Monocytes
CD3E|Classical_Monocytes|Classical Monocytes
LYZ|Classical_Monocytes|Classical Monocytes
CD14|Classical_Monocytes|Classical Monocytes
CD11B|Classical_Monocytes|Classical Monocytes
S100A9|Classical_Monocytes|Classical Monocytes
HLA-DR|Classical_Monocytes|Classical Monocytes
CD15|Classical_Monocytes|Classical Monocytes
CXCL8|Classical_Monocytes|Classical Monocytes
CD3Z|Classical_Monocytes|Classical Monocytes
S100A8|Classical_Monocytes|Classical Monocytes
CD68|Classical_Monocytes|Classical Monocytes
CD33|Classical_Monocytes|Classical Monocytes
S100A12|Classical_Monocytes|Classical Monocytes
VCAN|Classical_Monocytes|Classical Monocytes
CST3|Classical_Monocytes|Classical Monocytes
CD11C|Classical_Monocytes|Classical Monocytes
CD16|Classical_Monocytes|Classical Monocytes
CD3G|Classical_Monocytes|Classical Monocytes
CD123|Classical_Monocytes|Classical Monocytes
CD3D|Classical_Monocytes|Classical Monocytes
CD66B|Non-classical_monocytes|Non-classical monocytes
FCER1G|Non-classical_monocytes|Non-classical monocytes
ELANE1|Non-classical_monocytes|Non-classical monocytes
CD56|Non-classical_monocytes|Non-classical monocytes
CD3E|Non-classical_monocytes|Non-classical monocytes
MS4A7|Non-classical_monocytes|Non-classical monocytes
CD14|Non-classical_monocytes|Non-classical monocytes
CD11B|Non-classical_monocytes|Non-classical monocytes
S100A9|Non-classical_monocytes|Non-classical monocytes
HLA-DR|Non-classical_monocytes|Non-classical monocytes
LST1|Non-classical_monocytes|Non-classical monocytes
CD15|Non-classical_monocytes|Non-classical monocytes
CD3Z|Non-classical_monocytes|Non-classical monocytes
S100A8|Non-classical_monocytes|Non-classical monocytes
CD68|Non-classical_monocytes|Non-classical monocytes
C1QC|Non-classical_monocytes|Non-classical monocytes
CD33|Non-classical_monocytes|Non-classical monocytes
FCGR3A|Non-classical_monocytes|Non-classical monocytes
RHOC|Non-classical_monocytes|Non-classical monocytes
CST3|Non-classical_monocytes|Non-classical monocytes
